-4.843551 2.500000 1.620491 1.620491 
-4.834865 2.500000 1.628829 1.628829 
-4.826179 2.500000 1.637167 1.637167 
-4.817493 2.500000 1.645505 1.645505 
-4.808807 2.500000 1.653844 1.653844 
-4.800121 2.500000 1.662182 1.662182 
-4.791435 2.500000 1.670520 1.670520 
-4.782749 2.500000 1.678859 1.678859 
-4.774064 2.500000 1.687197 1.687197 
-4.765378 2.500000 1.695535 1.695535 
-4.756692 2.500000 1.703873 1.703873 
-4.748006 2.500000 1.712212 1.712212 
-4.739320 2.500000 1.720550 1.720550 
-4.730634 2.500000 1.728888 1.728888 
-4.721948 2.500000 1.737226 1.737226 
-4.713262 2.500000 1.745564 1.745564 
-4.704576 2.500000 1.753903 1.753903 
-4.695891 2.500000 1.762241 1.762241 
-4.687205 2.500000 1.770579 1.770579 
-4.678519 2.500000 1.778917 1.778917 
-4.669833 2.500000 1.787255 1.787255 
-4.661147 2.500000 1.795593 1.795593 
-4.652461 2.500000 1.803931 1.803931 
-4.643775 2.500000 1.812269 1.812269 
-4.635089 2.500000 1.820608 1.820608 
-4.626403 2.500000 1.828946 1.828946 
-4.617718 2.500000 1.837284 1.837284 
-4.609032 2.500000 1.845622 1.845622 
-4.600346 2.500000 1.853960 1.853960 
-4.591660 2.500000 1.862298 1.862298 
-4.582974 2.500000 1.870636 1.870636 
-4.574288 2.500000 1.878974 1.878974 
-4.565602 2.500000 1.887312 1.887312 
-4.556916 2.500000 1.895649 1.895649 
-4.548230 2.500000 1.903987 1.903987 
-4.539545 2.500000 1.912325 1.912325 
-4.530859 2.500000 1.920663 1.920663 
-4.522173 2.500000 1.929001 1.929001 
-4.513487 2.500000 1.937339 1.937339 
-4.504801 2.500000 1.945677 1.945677 
-4.496115 2.500000 1.954014 1.954014 
-4.487429 2.500000 1.962352 1.962352 
-4.478743 2.500000 1.970690 1.970690 
-4.470057 2.500000 1.979027 1.979027 
-4.461372 2.500000 1.987365 1.987365 
-4.452686 2.500000 1.995702 1.995702 
-4.444000 2.500000 2.004040 2.004040 
-4.435314 2.500000 2.012377 2.012377 
-4.426628 2.500000 2.020715 2.020715 
-4.417942 2.500000 2.029052 2.029052 
-4.409256 2.500000 2.037390 2.037390 
-4.400570 2.500000 2.045727 2.045727 
-4.391884 2.500000 2.054064 2.054064 
-4.383199 2.500000 2.062402 2.062402 
-4.374513 2.500000 2.070739 2.070739 
-4.365827 2.500000 2.079076 2.079076 
-4.357141 2.500000 2.087413 2.087413 
-4.348455 2.500000 2.095750 2.095750 
-4.339769 2.500000 2.104087 2.104087 
-4.331083 2.500000 2.112424 2.112424 
-4.322397 2.500000 2.120761 2.120761 
-4.313711 2.500000 2.129098 2.129098 
-4.305026 2.500000 2.137434 2.137434 
-4.296340 2.500000 2.145771 2.145771 
-4.287654 2.500000 2.154108 2.154108 
-4.278968 2.500000 2.162444 2.162444 
-4.270282 2.500000 2.170781 2.170781 
-4.261596 2.500000 2.179117 2.179117 
-4.252910 2.500000 2.187453 2.187453 
-4.244224 2.500000 2.195789 2.195789 
-4.235538 2.500000 2.204126 2.204126 
-4.226853 2.500000 2.212462 2.212462 
-4.218167 2.500000 2.220797 2.220797 
-4.209481 2.500000 2.229133 2.229133 
-4.200795 2.500000 2.237469 2.237469 
-4.192109 2.500000 2.245804 2.245804 
-4.183423 2.500000 2.254140 2.254140 
-4.174737 2.500000 2.262475 2.262475 
-4.166051 2.500000 2.270810 2.270810 
-4.157365 2.500000 2.279145 2.279145 
-4.148679 2.500000 2.287480 2.287480 
-4.139994 2.500000 2.295815 2.295815 
-4.131308 2.500000 2.304150 2.304150 
-4.122622 2.500000 2.312484 2.312484 
-4.113936 2.500000 2.320819 2.320819 
-4.105250 2.500000 2.329153 2.329153 
-4.096564 2.500000 2.337487 2.337487 
-4.087878 2.500000 2.345820 2.345820 
-4.079192 2.500000 2.354154 2.354154 
-4.070507 2.500000 2.362487 2.362487 
-4.061821 2.500000 2.370821 2.370821 
-4.053135 2.500000 2.379154 2.379154 
-4.044449 2.500000 2.387486 2.387486 
-4.035763 2.500000 2.395819 2.395819 
-4.027077 2.500000 2.404151 2.404151 
-4.018391 2.500000 2.412483 2.412483 
-4.009705 2.500000 2.420815 2.420815 
-4.001019 2.500000 2.429146 2.429146 
-3.992333 2.500000 2.437478 2.437478 
-3.983648 2.500000 2.445808 2.445808 
-3.974962 2.500000 2.454139 2.454139 
-3.966276 2.500000 2.462469 2.462469 
-3.957590 2.500000 2.470799 2.470799 
-3.948904 2.500000 2.479129 2.479129 
-3.940218 2.500000 2.487458 2.487458 
-3.931532 2.500000 2.495787 2.495787 
-3.922846 2.500000 2.504116 2.504116 
-3.914160 2.500000 2.512444 2.512444 
-3.905475 2.500000 2.520771 2.520771 
-3.896789 2.500000 2.529099 2.529099 
-3.888103 2.500000 2.537425 2.537425 
-3.879417 2.500000 2.545752 2.545752 
-3.870731 2.500000 2.554078 2.554078 
-3.862045 2.500000 2.562403 2.562403 
-3.853359 2.500000 2.570728 2.570728 
-3.844673 2.500000 2.579052 2.579052 
-3.835987 2.500000 2.587376 2.587376 
-3.827302 2.500000 2.595699 2.595699 
-3.818616 2.500000 2.604021 2.604021 
-3.809930 2.500000 2.612343 2.612343 
-3.801244 2.500000 2.620664 2.620664 
-3.792558 2.500000 2.628984 2.628984 
-3.783872 2.500000 2.637304 2.637304 
-3.775186 2.500000 2.645623 2.645623 
-3.766500 2.500000 2.653941 2.653941 
-3.757815 2.500000 2.662258 2.662258 
-3.749129 2.500000 2.670575 2.670575 
-3.740443 2.500000 2.678890 2.678890 
-3.731757 2.500000 2.687205 2.687205 
-3.723071 2.500000 2.695519 2.695519 
-3.714385 2.500000 2.703832 2.703832 
-3.705699 2.500000 2.712143 2.712143 
-3.697013 2.500000 2.720454 2.720454 
-3.688327 2.500000 2.728763 2.728763 
-3.679641 2.500000 2.737072 2.737072 
-3.670956 2.500000 2.745379 2.745379 
-3.662270 2.500000 2.753685 2.753685 
-3.653584 2.500000 2.761989 2.761989 
-3.644898 2.500000 2.770293 2.770293 
-3.636212 2.500000 2.778595 2.778595 
-3.627526 2.500000 2.786895 2.786895 
-3.618840 2.500000 2.795194 2.795194 
-3.610154 2.500000 2.803491 2.803491 
-3.601469 2.500000 2.811787 2.811787 
-3.592783 2.500000 2.820081 2.820081 
-3.584097 2.500000 2.828373 2.828373 
-3.575411 2.500000 2.836663 2.836663 
-3.566725 2.500000 2.844952 2.844952 
-3.558039 2.500000 2.853239 2.853239 
-3.549353 2.500000 2.861523 2.861523 
-3.540667 2.500000 2.869805 2.869805 
-3.531981 2.500000 2.878086 2.878086 
-3.523295 2.500000 2.886364 2.886364 
-3.514610 2.500000 2.894639 2.894639 
-3.505924 2.500000 2.902912 2.902912 
-3.497238 2.500000 2.911183 2.911183 
-3.488552 2.500000 2.919450 2.919450 
-3.479866 2.500000 2.927716 2.927716 
-3.471180 2.500000 2.935978 2.935978 
-3.462494 2.500000 2.944237 2.944237 
-3.453808 2.500000 2.952494 2.952494 
-3.445122 2.500000 2.960747 2.960747 
-3.436437 2.500000 2.968996 2.968996 
-3.427751 2.500000 2.977243 2.977243 
-3.419065 2.500000 2.985486 2.985486 
-3.410379 2.500000 2.993725 2.993725 
-3.401693 2.500000 3.001961 3.001961 
-3.393007 2.500000 3.010192 3.010192 
-3.384321 2.500000 3.018420 3.018420 
-3.375635 2.500000 3.026643 3.026643 
-3.366950 2.500000 3.034862 3.034862 
-3.358264 2.500000 3.043077 3.043077 
-3.349578 2.500000 3.051286 3.051286 
-3.340892 2.500000 3.059491 3.059491 
-3.332206 2.500000 3.067692 3.067692 
-3.323520 2.500000 3.075887 3.075887 
-3.314834 2.500000 3.084077 3.084077 
-3.306148 2.500000 3.092261 3.092261 
-3.297462 2.500000 3.100439 3.100439 
-3.288776 2.500000 3.108612 3.108612 
-3.280091 2.500000 3.116779 3.116779 
-3.271405 2.500000 3.124939 3.124939 
-3.262719 2.500000 3.133093 3.133093 
-3.254033 2.500000 3.141241 3.141241 
-3.245347 2.500000 3.149382 3.149382 
-3.236661 2.500000 3.157515 3.157515 
-3.227975 2.500000 3.165641 3.165641 
-3.219289 2.500000 3.173760 3.173760 
-3.210603 2.500000 3.181871 3.181871 
-3.201918 2.500000 3.189975 3.189975 
-3.193232 2.500000 3.198070 3.198070 
-3.184546 2.500000 3.206156 3.206156 
-3.175860 2.500000 3.214234 3.214234 
-3.167174 2.500000 3.222303 3.222303 
-3.158488 2.500000 3.230364 3.230364 
-3.149802 2.500000 3.238414 3.238414 
-3.141116 2.500000 3.246455 3.246455 
-3.132431 2.500000 3.254486 3.254486 
-3.123745 2.500000 3.262506 3.262506 
-3.115059 2.500000 3.270517 3.270517 
-3.106373 2.500000 3.278516 3.278516 
-3.097687 2.500000 3.286505 3.286505 
-3.089001 2.500000 3.294482 3.294482 
-3.080315 2.500000 3.302447 3.302447 
-3.071629 2.500000 3.310401 3.310401 
-3.062943 2.500000 3.318342 3.318342 
-3.054257 2.500000 3.326271 3.326271 
-3.045572 2.500000 3.334187 3.334187 
-3.036886 2.500000 3.342089 3.342089 
-3.028200 2.500000 3.349978 3.349978 
-3.019514 2.500000 3.357854 3.357854 
-3.010828 2.500000 3.365715 3.365715 
-3.002142 2.500000 3.373561 3.373561 
-2.993456 2.500000 3.381393 3.381393 
-2.984770 2.500000 3.389210 3.389210 
-2.976084 2.500000 3.397011 3.397011 
-2.967399 2.500000 3.404795 3.404795 
-2.958713 2.500000 3.412564 3.412564 
-2.950027 2.500000 3.420316 3.420316 
-2.941341 2.500000 3.428050 3.428050 
-2.932655 2.500000 3.435767 3.435767 
-2.923969 2.500000 3.443466 3.443466 
-2.915283 2.500000 3.451147 3.451147 
-2.906597 2.500000 3.458809 3.458809 
-2.897912 2.500000 3.466452 3.466452 
-2.889225 2.500000 3.474075 3.474075 
-2.880540 2.500000 3.481678 3.481678 
-2.871854 2.500000 3.489260 3.489260 
-2.863168 2.500000 3.496821 3.496821 
-2.854482 2.500000 3.504361 3.504361 
-2.845796 2.500000 3.511878 3.511878 
-2.837110 2.500000 3.519373 3.519373 
-2.828424 2.500000 3.526845 3.526845 
-2.819738 2.500000 3.534293 3.534293 
-2.811053 2.500000 3.541717 3.541717 
-2.802367 2.500000 3.549116 3.549116 
-2.793681 2.500000 3.556491 3.556491 
-2.784995 2.500000 3.563839 3.563839 
-2.776309 2.500000 3.571162 3.571162 
-2.767623 2.500000 3.578457 3.578457 
-2.758937 2.500000 3.585725 3.585725 
-2.750251 2.500000 3.592965 3.592965 
-2.741565 2.500000 3.600177 3.600177 
-2.732880 2.500000 3.607360 3.607360 
-2.724194 2.500000 3.614512 3.614512 
-2.715508 2.500000 3.621635 3.621635 
-2.706822 2.500000 3.628727 3.628727 
-2.698136 2.500000 3.635787 3.635787 
-2.689450 2.500000 3.642815 3.642815 
-2.680764 2.500000 3.649810 3.649810 
-2.672078 2.500000 3.656772 3.656772 
-2.663392 2.500000 3.663700 3.663700 
-2.654706 2.500000 3.670594 3.670594 
-2.646021 2.500000 3.677451 3.677451 
-2.637335 2.500000 3.684273 3.684273 
-2.628649 2.500000 3.691058 3.691058 
-2.619963 2.500000 3.697806 3.697806 
-2.611277 2.500000 3.704515 3.704515 
-2.602591 2.500000 3.711186 3.711186 
-2.593905 2.500000 3.717817 3.717817 
-2.585219 2.500000 3.724408 3.724408 
-2.576534 2.500000 3.730957 3.730957 
-2.567848 2.500000 3.737485 3.737485 
-2.559162 2.500000 3.743950 3.743950 
-2.550476 2.500000 3.750372 3.750372 
-2.541790 2.500000 3.756749 3.756749 
-2.533104 2.500000 3.763081 3.763081 
-2.524418 2.500000 3.769368 3.769368 
-2.515732 2.500000 3.775607 3.775607 
-2.507046 2.500000 3.781799 3.781799 
-2.498361 2.500000 3.787942 3.787942 
-2.489675 2.500000 3.794036 3.794036 
-2.480989 2.500000 3.800079 3.800079 
-2.472303 2.500000 3.805903 3.806070 
-2.463617 2.500000 3.811839 3.812010 
-2.454931 2.500000 3.817714 3.817888 
-2.446245 2.500000 3.823542 3.823720 
-2.437559 2.500000 3.829315 3.829496 
-2.428873 2.500000 3.835031 3.835215 
-2.420187 2.500000 3.840690 3.840877 
-2.411502 2.500000 3.846290 3.846481 
-2.402816 2.500000 3.851831 3.852026 
-2.394130 2.500000 3.857311 3.857509 
-2.385444 2.500000 3.862729 3.862931 
-2.376758 2.500000 3.868084 3.868290 
-2.368072 2.500000 3.873378 3.873588 
-2.359386 2.500000 3.878604 3.878819 
-2.350700 2.500000 3.883764 3.883982 
-2.342015 2.500000 3.888856 3.889078 
-2.333329 2.500000 3.893879 3.894105 
-2.324643 2.500000 3.898831 3.899062 
-2.315957 2.500000 3.903711 3.903947 
-2.307271 2.500000 3.908519 3.908759 
-2.298585 2.500000 3.913251 3.913495 
-2.289899 2.500000 3.917907 3.918156 
-2.281213 2.500000 3.922486 3.922739 
-2.272527 2.500000 3.926985 3.927244 
-2.263842 2.500000 3.931404 3.931667 
-2.255156 2.500000 3.935740 3.936008 
-2.246470 2.500000 3.939992 3.940265 
-2.237784 2.500000 3.944158 3.944436 
-2.229098 2.500000 3.948237 3.948520 
-2.220412 2.500000 3.952226 3.952514 
-2.211726 2.500000 3.956123 3.956417 
-2.203040 2.500000 3.959928 3.960227 
-2.194354 2.500000 3.963637 3.963942 
-2.185668 2.500000 3.967250 3.967559 
-2.176983 2.500000 3.970763 3.971078 
-2.168297 2.500000 3.974175 3.974496 
-2.159611 2.500000 3.977484 3.977810 
-2.150925 2.500000 3.980687 3.981019 
-2.142239 2.500000 3.983782 3.984121 
-2.133553 2.500000 3.986768 3.987112 
-2.124867 2.500000 3.989640 3.989990 
-2.116181 2.500000 3.992397 3.992753 
-2.107495 2.500000 3.995036 3.995398 
-2.098810 2.500000 3.997555 3.997923 
-2.090124 2.500000 3.999950 4.000325 
-2.081438 2.500000 4.002219 4.002600 
-2.072752 2.500000 4.004359 4.004747 
-2.064066 2.500000 4.006368 4.006761 
-2.055380 2.500000 4.008241 4.008641 
-2.046694 2.500000 4.009976 4.010383 
-2.038008 2.500000 4.011571 4.011984 
-2.029323 2.500000 4.013021 4.013440 
-2.020637 2.500000 4.014323 4.014749 
-2.011951 2.500000 4.015474 4.015907 
-2.003265 2.500000 4.016470 4.016910 
-1.994579 2.500000 4.017309 4.017755 
-1.985893 2.500000 4.017986 4.018439 
-1.977207 2.500000 4.018497 4.018957 
-1.968521 2.500000 4.018839 4.019306 
-1.959835 2.500000 4.019009 4.019482 
-1.951150 2.500000 4.019001 4.019481 
-1.942464 2.500000 4.018813 4.019299 
-1.933778 2.500000 4.018441 4.018933 
-1.925092 2.500000 4.019249 4.019749 
-1.916406 2.500000 4.018574 4.019081 
-1.907720 2.500000 4.017705 4.018218 
-1.899034 2.500000 4.016637 4.017156 
-1.890348 2.500000 4.015367 4.015892 
-1.881662 2.500000 4.013890 4.014421 
-1.872976 2.500000 4.012202 4.012740 
-1.864290 2.500000 4.010300 4.010843 
-1.855605 2.500000 4.008179 4.008728 
-1.846919 2.500000 4.005836 4.006390 
-1.838233 2.500000 4.003266 4.003826 
-1.829547 2.500000 4.000467 4.001032 
-1.820861 2.500000 3.996219 3.996789 
-1.812175 2.500000 3.992899 3.993473 
-1.803489 2.500000 3.989339 3.989917 
-1.794803 2.500000 3.985537 3.986119 
-1.786118 2.500000 3.981491 3.982076 
-1.777432 2.500000 3.977198 3.977787 
-1.768746 2.500000 3.972659 3.973250 
-1.760060 2.500000 3.967872 3.968465 
-1.751374 2.500000 3.962837 3.963432 
-1.742688 2.500000 3.957555 3.958151 
-1.734002 2.500000 3.952874 3.953470 
-1.725316 2.500000 3.947124 3.947720 
-1.716631 2.500000 3.941131 3.941727 
-1.707945 2.500000 3.934899 3.935494 
-1.699259 2.500000 3.928433 3.929025 
-1.690573 2.500000 3.921737 3.922326 
-1.681887 2.500000 3.914819 3.915404 
-1.673201 2.500000 3.907686 3.908265 
-1.664515 2.500000 3.900348 3.900921 
-1.655829 2.500000 3.892815 3.893380 
-1.647143 2.500000 3.885098 3.885655 
-1.638457 2.500000 3.877212 3.877759 
-1.629771 2.500000 3.869177 3.869713 
-1.621086 2.500000 3.860998 3.861522 
-1.612400 2.500000 3.852698 3.853208 
-1.603714 2.500000 3.844296 3.844791 
-1.595028 2.500000 3.835813 3.836290 
-1.586342 2.500000 3.827271 3.827729 
-1.577656 2.500000 3.818691 3.819129 
-1.568970 2.500000 3.810100 3.810516 
-1.560284 2.500000 3.801520 3.801913 
-1.551599 2.500000 3.792979 3.793345 
-1.542913 2.500000 3.784500 3.784839 
-1.534227 2.500000 3.776109 3.776418 
-1.525541 2.500000 3.767830 3.768109 
-1.516855 2.500000 3.759686 3.759932 
-1.508169 2.500000 3.751701 3.751912 
-1.499483 2.500000 3.743892 3.744067 
-1.490797 2.500000 3.736278 3.736414 
-1.482112 2.500000 3.728870 3.728967 
-1.473426 2.500000 3.721679 3.721733 
-1.464740 2.500000 3.714708 3.714720 
-1.456054 2.500000 3.707958 3.707924 
-1.447368 2.500000 3.701421 3.701341 
-1.438682 2.500000 3.695086 3.694957 
-1.429996 2.500000 3.688933 3.688754 
-1.421310 2.500000 3.682936 3.682706 
-1.412624 2.500000 3.677061 3.676777 
-1.403938 2.500000 3.671269 3.670930 
-1.395252 2.500000 3.665830 3.665433 
-1.386567 2.500000 3.660064 3.659607 
-1.377881 2.500000 3.654215 3.653695 
-1.369195 2.500000 3.648219 3.647633 
-1.360509 2.500000 3.642005 3.641350 
-1.351823 2.500000 3.635504 3.634774 
-1.343137 2.500000 3.628640 3.627831 
-1.334451 2.500000 3.621340 3.620448 
-1.325765 2.500000 3.613532 3.612550 
-1.317080 2.500000 3.605148 3.604070 
-1.308394 2.500000 3.596125 3.594944 
-1.299708 2.500000 3.586408 3.585115 
-1.291022 2.500000 3.575954 3.574540 
-1.282336 2.500000 3.564732 3.563187 
-1.273650 2.500000 3.552724 3.551038 
-1.264964 2.500000 3.539935 3.538095 
-1.256278 2.500000 3.526385 3.524378 
-1.247593 2.500000 3.512122 3.509934 
-1.238907 2.500000 3.497211 3.494829 
-1.230221 2.500000 3.481750 3.479159 
-1.221535 2.500000 3.465855 3.463041 
-1.212849 2.500000 3.449671 3.446619 
-1.204163 2.500000 3.433364 3.430061 
-1.195477 2.500000 3.417114 3.413547 
-1.186791 2.500000 3.401116 3.397275 
-1.178105 2.500000 3.385562 3.381440 
-1.169420 2.500000 3.370642 3.366234 
-1.160733 2.500000 3.356523 3.351829 
-1.152048 2.500000 3.343343 3.338365 
-1.143362 2.500000 3.331194 3.325938 
-1.134676 2.500000 3.320117 3.314591 
-1.125990 2.500000 3.310088 3.304302 
-1.117304 2.500000 3.301016 3.294979 
-1.108618 2.500000 3.292743 3.286464 
-1.099932 2.500000 3.285049 3.278533 
-1.091246 2.500000 3.277660 3.270909 
-1.082561 2.500000 3.270265 3.263275 
-1.073875 2.500000 3.262530 3.255290 
-1.065189 2.500000 3.254123 3.246614 
-1.056503 2.500000 3.244732 3.236929 
-1.047817 2.500000 3.234090 3.225960 
-1.039131 2.500000 3.221995 3.213498 
-1.030445 2.500000 3.208335 3.199424 
-1.021759 2.500000 3.193096 3.183720 
-1.013074 2.500000 3.176384 3.166489 
-1.004388 2.500000 3.158419 3.147952 
-0.995701 2.500000 3.139544 3.128451 
-0.987016 2.500000 3.120195 3.108436 
-0.978330 2.500000 3.100880 3.088423 
-0.969644 2.500000 3.082132 3.068964 
-0.960958 2.500000 3.064453 3.050579 
-0.952272 2.500000 3.048252 3.033699 
-0.943586 2.500000 3.033784 3.018594 
-0.934900 2.500000 3.021107 3.005333 
-0.926214 2.500000 3.010055 2.993748 
-0.917529 2.500000 3.000247 2.983449 
-0.908843 2.500000 2.991126 2.973859 
-0.900157 2.500000 2.982030 2.964287 
-0.891471 2.500000 2.972269 2.954014 
-0.882785 2.500000 2.961229 2.942394 
-0.874099 2.500000 2.948450 2.928941 
-0.865413 2.500000 2.933703 2.913408 
-0.856727 2.500000 2.917035 2.895832 
-0.848042 2.500000 2.898780 2.876551 
-0.839356 2.500000 2.879526 2.856173 
-0.830670 2.500000 2.860038 2.835501 
-0.821984 2.500000 2.841133 2.815395 
-0.813298 2.500000 2.823530 2.796628 
-0.804612 2.500000 2.807697 2.779709 
-0.795926 2.500000 2.793743 2.764770 
-0.787240 2.500000 2.781377 2.751509 
-0.778554 2.500000 2.769964 2.739253 
-0.769869 2.500000 2.758662 2.727102 
-0.761182 2.500000 2.746610 2.714127 
-0.752497 2.500000 2.733135 2.699594 
-0.743811 2.500000 2.717902 2.683131 
-0.735125 2.500000 2.701012 2.664831 
-0.726439 2.500000 2.682975 2.645231 
-0.717753 2.500000 2.664589 2.625189 
-0.709067 2.500000 2.646718 2.605652 
-0.700381 2.500000 2.630051 2.587382 
-0.691695 2.500000 2.614876 2.570713 
-0.683010 2.500000 2.601000 2.555447 
-0.674324 2.500000 2.587814 2.540915 
-0.665638 2.500000 2.574507 2.526220 
-0.656952 2.500000 2.560355 2.510545 
-0.648266 2.500000 2.544972 2.493447 
-0.639580 2.500000 2.528441 2.475002 
-0.630894 2.500000 2.511270 2.455766 
-0.622208 2.500000 2.494174 2.436547 
-0.613523 2.500000 2.477783 2.418065 
-0.604837 2.500000 2.462374 2.400648 
-0.596151 2.500000 2.447766 2.384104 
-0.587465 2.500000 2.433434 2.367830 
-0.578779 2.500000 2.418778 2.351129 
-0.570093 2.500000 2.403417 2.333547 
-0.561407 2.500000 2.387369 2.315091 
-0.552721 2.500000 2.371002 2.296183 
-0.544035 2.500000 2.354818 2.277412 
-0.535350 2.500000 2.339157 2.259191 
-0.526663 2.500000 2.324022 2.241531 
-0.517978 2.500000 2.309115 2.224080 
-0.509292 2.500000 2.294051 2.206369 
-0.500606 2.500000 2.278617 2.188128 
-0.491920 2.500000 2.262883 2.169437 
-0.483234 2.500000 2.247128 2.150631 
-0.474548 2.500000 2.231611 2.132033 
-0.465862 2.500000 2.216393 2.113727 
-0.457176 2.500000 2.201323 2.095521 
-0.448491 2.500000 2.186188 2.077147 
-0.439805 2.500000 2.170892 2.058474 
-0.431119 2.500000 2.155519 2.039602 
-0.422433 2.500000 2.140225 2.020735 
-0.413747 2.500000 2.125097 2.001986 
-0.405061 2.500000 2.110085 1.983293 
-0.396375 2.500000 2.095083 1.964509 
-0.387689 2.500000 2.080038 1.945562 
-0.379004 2.500000 2.064995 1.926508 
-0.370318 2.500000 2.050029 1.907448 
-0.361632 2.500000 2.035165 1.888416 
-0.352946 2.500000 2.020360 1.869355 
-0.344260 2.500000 2.005577 1.850207 
-0.335574 2.500000 1.990820 1.830975 
-0.326888 2.500000 1.976123 1.811707 
-0.318202 2.500000 1.961503 1.792428 
-0.309516 2.500000 1.946943 1.773111 
-0.300831 2.500000 1.932430 1.753735 
-0.292144 2.500000 1.917969 1.734306 
-0.283459 2.500000 1.903572 1.714842 
-0.274773 2.500000 1.889237 1.695339 
-0.266087 2.500000 1.874962 1.675791 
-0.257401 2.500000 1.860745 1.656194 
-0.248715 2.500000 1.846592 1.636559 
-0.240029 2.500000 1.832503 1.616884 
-0.231343 2.500000 1.818479 1.597167 
-0.222657 2.500000 1.804517 1.577407 
-0.213972 2.500000 1.790622 1.557609 
-0.205286 2.500000 1.776793 1.537773 
-0.196600 2.500000 1.763032 1.517899 
-0.187914 2.500000 1.749337 1.497986 
-0.179228 2.500000 1.735710 1.478036 
-0.170542 2.500000 1.722149 1.458047 
-0.161856 2.500000 1.708655 1.438021 
-0.153170 2.500000 1.695228 1.417956 
-0.144485 2.500000 1.681867 1.397853 
-0.135799 2.500000 1.668572 1.377712 
-0.127113 2.500000 1.655344 1.357535 
-0.118427 2.500000 1.642182 1.337321 
-0.109741 2.500000 1.629086 1.317072 
-0.101055 2.500000 1.616057 1.296789 
-0.092369 2.500000 1.603093 1.276472 
-0.083683 2.500000 1.590194 1.256121 
-0.074997 2.500000 1.577359 1.235736 
-0.066312 2.500000 1.564586 1.215316 
-0.057625 2.500000 1.551875 1.194861 
-0.048940 2.500000 1.539226 1.174372 
-0.040254 2.500000 1.526636 1.153849 
-0.031568 2.500000 1.514107 1.133295 
-0.022882 2.500000 1.501636 1.112708 
-0.014196 2.500000 1.489223 1.092090 
-0.005510 2.500000 1.476865 1.071440 
0.003176 2.500000 1.464563 1.050760 
0.011862 2.500000 1.452314 1.030046 
0.020547 2.500000 1.440117 1.009301 
0.029233 2.500000 1.427971 0.988523 
0.037919 2.500000 1.415874 0.967716 
0.046605 2.500000 1.403825 0.946879 
0.055291 2.500000 1.391822 0.926014 
0.063977 2.500000 1.379864 0.905118 
0.072663 2.500000 1.367950 0.884193 
